Actual,Predicted
505,511.09683
692,617.2365
499,505.83313
677,710.24255
562,580.31573
571,545.2172
791,740.4505
722,714.8446
619,605.43945
528,510.05435
430,480.28833
635,639.25214
756,766.8105
508,514.8292
634,669.4302
794,791.59924
432,443.79807
523,534.12036
535,555.0854
793,785.964
555,599.0578
621,632.89484
790,778.1817
693,698.89026
818,811.49255
506,523.6277
623,580.9544
450,420.10666
526,482.82486
502,536.588
535,529.65826
506,527.2087
543,555.228
585,570.9122
835,829.74023
632,626.0994
524,536.4673
665,691.98615
574,548.3693
637,650.88873
684,709.8505
628,621.6368
580,585.1098
482,447.70932
543,515.9189
565,565.35736
653,659.1586
661,685.87256
493,489.56873
824,823.5333
741,724.70496
549,593.8081
738,711.6759
517,524.474
508,508.03525
800,808.99176
399,398.29416
808,788.7372
545,525.2416
705,714.2541
544,558.96204
813,828.35046
538,542.8829
780,808.15
651,645.3714
673,678.774
731,718.908
829,828.143
589,617.5957
654,646.4293
484,511.97028
598,614.9957
642,675.7299
730,730.33527
515,605.0342
609,562.3612
502,509.35406
765,746.6754
406,384.12396
635,633.3971
808,787.16547
760,767.57666
512,546.0514
552,561.93805
695,673.9423
731,709.0326
802,815.9484
503,524.7289
524,538.72797
489,509.66962
448,444.47412
708,693.3147
506,523.73804
516,530.3696
436,486.2109
562,560.8628
519,522.10394
714,708.10535
533,539.5796
508,526.8449
508,521.01654
660,672.67065
657,657.8054
590,580.56354
569,538.88556
502,520.7188
561,569.253
779,782.93097
635,614.4368
570,566.2429
553,609.0035
784,787.81793
606,570.9296
518,525.65247
576,585.56824
550,583.81775
815,788.6904
552,536.46313
519,553.50244
504,567.78876
806,803.2803
831,794.0015
510,508.04883
788,811.00964
627,590.5255
653,630.99646
483,517.8077
782,780.5891
689,688.59357
673,697.67584
595,589.36005
704,719.64685
497,525.1719
695,694.5391
817,831.0156
586,565.5931
548,515.5707
811,808.2777
464,436.02643
599,561.78687
813,787.8576
759,769.347
628,607.5183
525,572.69006
821,800.91815
506,514.5002
608,597.69257
522,517.8996
506,523.82446
772,738.01135
524,535.6827
817,830.0425
526,554.48474
650,635.47174
538,575.43427
459,509.3333
438,450.9968
480,589.9949
798,793.4705
791,775.178
512,530.4858
562,515.8027
517,486.6154
651,653.3753
551,533.1063
522,499.41064
654,630.31744
484,508.7467
640,633.3427
567,562.6968
542,529.7879
636,604.4923
531,519.6761
575,601.6571
552,541.1139
800,794.957
604,615.2372
575,592.7787
709,698.1076
680,676.8861
835,824.4613
550,531.2218
685,667.02
582,579.84515
770,766.2409
757,750.7287
602,626.5357
823,819.8053
804,780.9934
494,505.4001
618,605.6774
607,634.6968
611,556.8561
561,553.9432
559,531.43634
572,578.3886
754,716.4094
623,616.5953
660,630.1006
548,521.0006
643,686.7966
818,817.93854
555,585.9514
544,522.9811
489,497.4817
796,778.7119
586,598.34814
347,343.09384
524,509.62503
515,540.5848
556,566.3386
621,579.9901
487,545.8617
809,817.2484
594,591.2982
701,726.8927
820,813.74805
587,628.35736
531,569.4431
547,592.57965
566,562.4213
648,640.0302
825,824.37354
523,580.51874
624,635.1273
522,525.9716
768,779.85803
517,523.9367
492,498.94095
607,609.36597
500,492.3911
686,649.6822
757,757.37726
508,527.31604
812,802.1945
520,554.6973
574,606.3685
622,574.1615
517,519.81415
533,537.1607
502,521.68176
517,530.4445
505,522.51886
423,463.60822
454,542.67664
621,597.55725
532,568.15497
780,796.1034
574,585.5832
410,436.85617
695,702.7249
701,699.2605
628,595.48627
834,828.77435
796,798.5214
602,607.33923
825,819.2111
517,528.78546
758,790.4373
618,629.64966
648,681.2134
381,413.74896
486,544.92
552,560.8722
581,628.5239
728,734.0786
832,803.45795
539,552.2567
795,764.00085
569,582.07965
543,557.57794
545,576.10034
517,529.167
664,644.3865
764,759.71747
463,516.3396
610,617.0104
740,740.1804
466,513.6053
752,743.0554
815,817.1639
485,439.19852
797,815.40717
612,601.4734
638,624.2265
585,550.5029
553,579.87463
522,552.6161
482,536.14294
833,827.9593
456,498.7003
397,413.69278
610,627.37366
699,679.16125
653,619.2194
560,610.61084
413,472.71185
606,616.63043
492,477.45636
571,609.4238
765,748.79535
825,822.30927
569,571.86707
521,571.5592
690,670.1092
405,425.75946
562,534.8424
593,567.55585
466,454.81058
555,525.58484
480,507.04352
717,711.34357
546,556.273
659,675.5463
767,744.0913
574,557.0937
512,524.67303
540,515.85516
535,673.45966
706,687.78503
594,572.88837
823,793.7987
576,573.74426
817,806.08655
714,713.9913
524,531.8649
829,818.72485
517,526.30347
524,539.2597
503,499.52997
517,536.5797
393,388.4439
552,542.3692
411,429.6986
501,524.83435
733,706.6789
552,621.01697
640,664.51654
507,500.49936
504,531.0329
811,806.61383
568,557.41064
533,576.4375
524,539.9954
575,708.0185
744,769.04144
329,381.36697
598,570.67816
502,518.73553
421,475.76855
596,607.8657
801,782.28766
609,598.4577
622,634.5211
471,471.37402
702,705.12524
611,675.1984
641,641.1193
502,491.9645
772,758.5161
555,552.4516
669,699.914
816,788.9922
736,730.7125
452,506.26627
462,477.5763
655,622.0525
816,814.02356
471,458.30023
732,754.4733
803,813.10315
818,813.3756
537,520.56586
682,678.2671
550,555.7546
803,814.4073
452,502.48615
822,821.7862
586,599.40985
723,672.23376
444,464.3286
569,535.39703
657,657.8332
524,511.20218
479,577.44275
552,534.66754
662,631.0975
643,612.99274
798,794.0234
528,559.8412
738,719.48706
648,629.3181
757,824.7208
551,549.1576
645,688.4429
495,488.9442
741,750.70355
799,804.4621
654,743.6939
502,519.20667
502,517.8583
637,619.29315
618,638.91785
452,456.67172
785,777.9883
517,536.79675
566,574.1148
733,674.2125
345,362.21295
460,466.96185
497,491.50793
798,776.8224
499,523.1204
566,560.1091
623,648.7921
515,539.2523
822,814.3422
637,636.1383
438,492.02985
545,515.1825
635,609.15717
819,826.51526
794,812.1755
707,721.3471
704,675.608
741,753.2731
547,547.50256
650,685.38824
351,477.26736
513,508.7285
765,766.8868
684,687.1195
682,601.6944
830,828.8555
755,771.3466
549,497.9761
419,406.85168
524,534.08923
503,531.8848
820,831.0945
800,759.5918
832,821.6226
766,740.64465
615,637.6884
644,659.4
516,522.73486
626,658.19025
689,739.26135
744,784.00085
628,615.4371
793,796.4553
574,652.8028
731,768.24817
568,592.05316
820,825.9776
635,564.81964
537,554.875
682,659.78174
638,655.0408
762,784.4366
567,469.43106
508,530.92303
633,596.99646
746,756.16003
642,662.4038
520,543.283
602,587.6146
711,706.23285
649,634.62415
524,536.78796
645,645.72833
749,756.965
735,726.20953
725,723.92883
491,461.04565
467,484.48538
686,658.136
714,689.7618
832,830.43353
508,524.49164
588,634.4226
796,758.26794
520,537.3875
644,622.81335
802,795.0224
518,517.96497
676,643.9243
355,463.90817
655,647.5683
484,454.9702
457,507.13766
544,578.38684
451,452.8653
454,512.0697
524,532.7759
440,383.85953
461,366.05627
808,814.957
669,686.2719
507,527.10864
550,573.9881
760,752.27484
821,819.3878
525,537.4819
635,652.3663
675,702.45654
524,535.04895
595,637.14014
633,636.9839
389,413.90518
666,692.6789
536,539.66437
716,732.33997
598,596.9775
790,811.59283
551,528.44543
531,542.73566
550,557.12775
539,541.6969
658,630.2865
664,648.2377
532,545.5668
809,810.5511
497,603.61456
630,622.5104
463,484.79697
729,734.6403
494,518.2814
730,730.1217
664,659.92303
512,549.069
801,796.8008
493,505.1536
831,815.27826
514,516.40985
827,820.82666
655,547.2883
533,552.5414
444,506.6703
712,695.39435
512,521.8434
499,517.9856
592,583.02185
637,666.19904
647,669.9008
406,432.35318
807,804.5856
729,711.3206
524,538.80994
770,822.23126
667,679.9275
514,520.63794
527,625.1411
506,512.94806
650,617.20215
419,440.42014
341,342.89395
441,442.55704
475,542.2917
497,515.67395
592,565.126
668,642.45294
495,461.66016
813,814.0082
428,427.14136
521,524.75806
548,560.8066
796,807.01196
489,499.5989
641,651.1503
512,518.41113
658,646.3729
527,566.32306
494,496.95
536,526.7788
573,525.49536
805,804.9966
643,701.789
823,817.08246
816,815.2596
462,479.85367
610,612.673
468,502.80554
824,827.4684
492,511.36832
458,416.69568
598,598.77496
452,490.68283
519,548.2452
513,530.54834
588,605.1669
817,812.7125
482,504.98306
825,793.2994
731,696.37537
430,483.65204
605,534.98444
621,640.9941
592,638.087
626,609.6822
609,601.2335
740,768.9588
725,716.1008
558,544.1631
786,794.4991
638,609.54803
754,753.1765
640,637.7326
339,369.45343
541,547.0916
670,664.4994
813,802.2584
793,774.96497
369,409.32178
750,769.9606
581,577.74225
644,608.8482
488,364.06683
609,614.3293
796,794.461
784,806.3754
636,597.5288
704,633.3596
491,521.83795
346,397.5205
724,722.62286
786,797.6477
499,511.9323
508,535.90686
672,640.4812
524,537.5516
511,538.72125
501,546.62085
651,686.408
825,819.1977
523,518.60364
657,644.5277
512,497.1975
524,539.1581
739,712.80383
644,611.70636
636,635.5028
732,717.4254
577,582.66693
532,514.91534
798,786.4427
749,754.5256
791,780.3148
535,585.03925
520,520.5544
799,778.04443
603,621.4215
832,830.2305
622,634.8708
501,546.9683
562,524.318
785,801.1973
799,788.4632
516,561.62506
784,779.70355
537,512.0966
552,557.2488
488,493.18787
636,644.54987
495,504.59796
458,479.0798
682,676.11084
775,768.0455
487,501.94373
640,645.82056
580,547.5761
649,629.80835
452,476.4893
665,735.0792
502,540.33405
512,530.478
723,681.00415
591,603.6292
524,531.826
742,753.28253
816,814.9554
815,811.93463
503,540.976
738,748.06396
560,545.13495
532,503.46457
670,602.16626
478,494.61697
584,541.0309
570,590.05634
577,583.87964
475,484.6869
517,535.5043
497,499.77762
774,774.7507
810,798.08405
640,656.8552
740,732.1128
817,783.8979
541,535.4851
826,824.7114
351,403.6602
803,766.2375
646,641.41327
795,769.69977
802,792.1975
703,739.17096
555,543.6251
784,802.0182
634,689.995
465,464.07187
496,517.8965
508,550.50964
669,676.3323
527,589.5721
756,742.45337
474,521.28467
658,664.1264
517,535.6839
611,570.28284
645,691.1767
455,475.14456
527,506.73712
809,813.6245
463,482.22986
552,551.7674
759,741.7164
771,769.4235
502,516.04865
684,664.30707
530,555.90405
531,567.2782
619,599.28485
797,802.4645
546,543.09924
763,791.71704
536,491.7395
821,815.4545
828,813.66705
665,691.0875
491,487.45602
664,693.95544
708,675.65967
711,706.1397
652,599.6034
517,520.6658
546,598.5454
594,613.6136
514,523.9927
504,515.0043
818,817.35736
784,775.6241
677,707.69275
743,746.6645
812,801.5429
642,653.9874
803,735.2374
630,660.41
805,757.25616
781,798.68097
587,582.1466
591,637.1068
707,722.2698
553,569.1419
814,808.06415
794,770.97943
777,755.81104
648,662.61237
810,806.2034
426,477.5451
651,718.30383
654,650.66956
524,530.21796
369,396.69394
508,516.60236
770,652.7431
686,711.8082
515,534.7084
645,613.8937
684,674.73584
834,832.6041
726,721.80963
483,492.62476
791,797.34076
436,473.93814
706,733.0145
594,623.4377
641,571.479
732,783.5735
817,825.19324
764,806.7259
779,748.1306
570,534.50946
465,451.04968
672,667.0138
479,510.20798
450,458.39798
606,594.70197
797,797.5013
496,506.8342
825,822.2236
741,718.58496
580,642.574
589,578.6952
505,480.02762
590,581.07965
501,528.32776
824,819.3926
705,710.32227
524,535.1405
595,609.2028
655,614.2812
585,550.442
720,741.9848
544,557.8677
374,369.9558
833,827.31946
688,662.22375
698,712.8597
680,633.545
481,501.1142
682,674.09906
513,516.71967
647,646.52673
783,774.14325
481,471.5937
780,793.633
544,552.32764
796,773.3903
599,605.9241
459,466.38876
511,481.35236
486,507.2481
472,501.30432
640,574.03314
588,554.6625
596,584.5343
824,830.2543
499,513.23566
706,694.194
653,664.104
517,495.99216
583,595.3233
824,820.0324
804,807.7947
790,790.65857
591,544.54987
583,587.38165
734,730.20074
824,817.6185
436,509.15845
566,502.68646
570,553.2749
832,819.2973
640,653.15247
828,814.5447
565,587.374
524,499.39197
524,531.1138
551,601.74915
673,699.9961
820,783.8838
698,693.9582
651,668.1225
496,497.98972
671,661.49805
708,740.9433
760,794.32104
617,659.49603
679,655.30255
770,737.4733
814,811.4512
644,536.95215
588,559.8167
524,491.27573
749,751.2521
569,552.2979
524,539.56104
503,516.0317
793,790.80804
545,540.2605
633,608.5832
594,581.72705
677,665.4818
646,664.99365
576,594.92334
542,548.87024
642,617.48157
711,745.9961
499,503.22223
635,654.23584
521,516.35333
544,551.1918
657,653.50446
467,480.81906
454,491.47388
509,505.8871
578,530.43286
567,575.06647
552,549.7208
615,586.908
591,615.4482
695,686.1909
634,694.48944
758,723.94995
538,508.76712
635,579.42365
813,802.32654
525,516.46844
723,721.1003
551,549.2971
647,627.4898
805,773.6373
632,650.50555
634,639.12695
530,530.3084
591,600.40265
581,587.6596
575,550.6383
595,627.4251
616,638.96454
755,756.52734
593,547.40204
672,647.5392
602,579.6039
595,574.6999
566,529.02216
694,684.25696
729,728.06665
539,547.7855
497,550.2856
410,387.58676
681,673.67694
750,768.3875
826,826.26733
616,626.7482
552,551.24915
590,555.39417
824,830.84546
635,669.91345
470,471.3319
487,517.6306
808,787.19226
604,636.4374
476,491.03323
475,456.64026
834,834.5002
689,688.4944
670,650.3525
813,816.69006
802,795.9993
758,753.74756
502,504.70422
512,526.7364
807,791.1005
683,724.76154
660,655.3382
641,652.20905
640,580.4082
607,639.5016
604,628.1997
574,549.87665
517,531.40375
479,500.3782
520,519.1591
539,562.88007
567,571.85474
496,513.5489
809,814.54834
519,492.3962
744,734.0902
818,817.37976
537,540.4946
754,739.4758
649,651.8031
653,646.4293
514,517.8324
439,456.35648
737,734.40704
556,580.1088
778,820.66345
793,807.76904
680,639.5326
582,533.431
451,503.97116
529,542.67267
700,708.8764
600,583.6287
507,507.33755
763,723.44037
711,704.318
767,800.64325
539,535.6435
803,797.45874
736,713.414
694,654.88025
502,521.3058
572,585.6592
732,732.0329
655,648.0146
356,381.5791
828,822.95074
785,774.943
614,630.34644
521,536.174
819,818.3989
472,484.083
769,786.58295
697,748.6366
517,526.5191
520,527.72156
633,606.68317
546,572.1562
517,531.8391
535,521.809
490,507.71973
746,774.0494
562,676.6693
696,712.51794
736,685.6888
550,568.1691
605,597.89496
817,821.7264
813,775.5954
595,589.5182
659,642.27026
443,468.7462
761,782.48145
827,828.3242
592,562.26056
661,669.13446
730,732.8092
645,600.8153
679,717.5737
818,813.24805
565,555.99554
545,531.8683
687,685.5731
436,468.55386
623,622.0558
798,797.9908
808,800.0282
615,619.4102
761,746.773
502,519.53864
733,664.5962
524,550.9706
542,547.08734
654,660.2663
505,518.1771
518,526.2693
477,503.9908
578,559.5739
790,786.65283
602,635.91644
483,485.1896
613,600.56085
728,745.6493
529,526.7998
733,736.81067
756,775.0675
526,562.317
637,611.3226
830,832.6145
654,645.1817
521,510.8926
653,601.1135
514,518.4518
532,645.43835
575,609.8561
543,506.05618
828,831.8152
527,504.15335
528,524.8796
682,652.2991
543,527.1566
484,452.045
794,783.3313
734,728.31415
438,448.2728
557,666.36755
552,569.9879
760,711.6152
760,748.6061
698,682.12616
701,645.5267
782,770.4738
761,748.3452
610,583.11694
488,470.54285
462,526.83655
804,791.27234
830,819.27747
583,571.9921
473,505.1464
715,718.3489
530,534.06287
793,770.36127
420,399.10788
821,731.2339
646,666.3594
617,574.9811
810,804.961
506,526.9607
809,825.29333
504,500.517
637,608.9051
817,811.11176
578,558.23456
811,810.24646
509,523.4323
607,614.78394
572,605.2776
657,714.0117
537,591.0313
805,800.0336
525,529.87067
473,503.103
681,658.485
613,594.7875
500,520.82275
512,522.59125
584,562.44916
826,827.9408
809,806.8219
747,718.7806
451,470.9033
689,667.85345
537,525.0904
617,614.09827
624,607.29346
516,537.58307
793,767.3949
572,598.71216
505,522.6055
537,543.11163
583,532.1973
601,565.44257
506,517.7488
808,824.1686
611,676.93475
694,673.1694
639,656.0483
501,512.74054
567,515.2689
470,473.62723
565,575.61725
572,582.62885
791,793.1166
524,532.35895
438,474.4504
517,530.53735
826,822.12695
675,662.69653
818,820.92346
818,817.4904
708,742.5091
659,658.17
524,533.41425
540,505.89417
623,629.7785
788,782.1401
487,495.03796
808,805.2154
538,560.27606
524,519.1435
595,521.6363
764,772.626
546,519.82764
472,545.8444
474,449.8522
655,649.1051
693,702.97064
829,823.41345
627,659.00714
775,757.216
630,619.6548
546,577.35016
826,817.732
656,647.3739
816,744.17303
823,829.12994
691,681.98364
830,819.58923
411,457.9524
662,675.0524
620,597.7562
586,595.43134
650,677.25604
512,524.30426
508,516.25354
672,669.9407
595,619.8084
800,774.3045
715,718.5047
740,739.21246
634,656.01025
423,468.57016
776,763.5872
621,626.6761
643,615.8475
609,589.1862
541,528.1947
818,773.91486
497,492.4567
572,572.4471
507,536.8718
572,559.53766
713,690.1704
635,613.5144
781,773.3532
639,624.13116
451,472.95905
511,589.7273
818,819.11975
516,542.9417
537,528.7474
703,697.9486
537,542.3926
599,540.29865
495,494.38196
480,482.85303
521,525.42114
678,722.7989
507,555.03827
509,491.17966
517,528.32214
662,631.11176
540,523.1775
550,540.99054
515,545.29816
646,636.7585
742,723.56116
652,647.05347
545,553.1517
785,789.30865
563,568.9953
607,620.8749
695,648.86694
832,829.9393
679,661.4734
500,509.73898
554,623.43964
524,537.382
497,511.03732
566,555.44336
766,758.0683
550,567.3823
545,562.1059
463,522.77936
656,703.5031
645,601.3934
793,722.3673
663,553.15735
816,795.6115
701,712.315
637,649.01764
570,553.42053
423,432.5971
769,689.2742
797,737.51715
718,712.187
399,457.18622
596,624.02826
396,397.35428
798,770.00903
653,661.8007
527,445.71747
512,499.3871
508,519.7251
675,692.11414
437,456.32196
650,654.2092
518,531.0419
540,554.24365
552,553.81335
752,739.91565
598,605.27814
734,803.45026
616,600.95905
524,547.02356
704,685.821
591,572.7419
655,626.6341
526,566.27545
733,743.79926
358,462.9228
450,481.88232
381,408.78156
723,729.6694
829,825.1419
812,818.3728
496,501.8419
463,498.47586
801,811.63995
577,590.1351
608,608.6947
524,537.0118
524,530.45874
732,709.9566
559,556.12335
707,708.2929
476,509.0808
560,546.162
725,702.07605
775,749.2701
508,523.8098
756,781.6557
729,765.5405
520,524.7147
562,561.3881
811,778.61554
780,749.8285
539,507.9557
651,672.8529
518,474.95322
651,639.32245
523,555.5323
732,709.6549
646,615.81433
536,558.94336
792,776.1056
548,539.53467
562,561.7365
739,737.22925
778,773.8083
802,766.4294
494,497.60355
762,758.4852
562,534.0498
466,480.79422
769,768.9991
469,502.62723
662,591.40326
584,562.08124
635,618.12744
508,518.7444
710,700.7673
605,597.31836
512,531.62384
580,611.72485
474,456.28278
510,514.4732
517,529.9594
478,484.45514
608,585.4859
552,542.7682
723,706.6695
719,719.8266
527,548.09125
437,454.37924
812,808.4374
552,557.64484
821,824.68274
793,796.88043
628,607.0147
389,390.5641
401,421.69937
813,806.0595
794,800.7284
456,481.68964
525,500.3742
612,590.6668
630,632.41425
608,593.98444
507,494.96222
649,636.2648
517,536.78796
614,598.2757
486,471.385
555,599.4247
612,579.5041
509,507.69955
445,466.3629
733,742.0839
512,521.56885
517,536.78796
796,793.36896
595,610.0252
631,628.84973
427,422.46228
730,731.64954
476,533.8204
405,429.0195
572,586.03503
560,586.3669
697,708.69775
509,547.1721
817,787.1537
569,576.5378
747,760.50726
467,523.61444
516,548.5715
507,529.10016
692,704.8636
517,518.558
792,788.20917
578,559.43604
517,531.22705
805,788.0213
662,648.73627
511,531.2683
737,714.2574
480,506.51456
701,711.7008
522,580.16205
507,499.48718
652,655.27966
602,614.4079
480,568.77527
824,823.171
668,650.9571
680,640.78064
513,513.36475
700,684.93835
484,510.2592
511,526.33325
565,591.12445
506,539.1916
571,573.7958
502,556.5562
605,628.11804
486,509.1529
603,609.5839
769,771.4302
483,491.71292
468,492.15707
696,679.4165
693,693.9313
520,487.51672
661,631.66565
813,808.80145
661,713.7667
751,751.9645
620,634.10846
538,585.4492
721,744.97015
496,494.30325
691,676.05585
537,624.44836
708,671.9554
530,536.69836
824,829.7995
409,433.2427
753,692.15607
753,748.87823
524,528.6611
439,443.34833
572,558.03253
574,567.1207
568,548.28595
818,822.389
630,643.4414
657,663.1863
753,744.58124
643,561.47
694,692.6846
665,723.11536
637,594.70886
624,635.80774
819,803.6682
734,727.28046
786,737.3987
803,796.1707
515,530.77356
485,463.9244
499,505.7574
513,514.93024
527,567.3338
665,699.37
809,813.4607
536,531.95703
652,666.83777
792,795.1498
708,712.34344
448,426.5364
630,608.60815
611,626.05676
799,734.9781
409,468.96066
530,610.33887
800,790.274
510,508.32437
479,516.6276
474,457.08557
517,545.3019
675,718.24316
832,824.02094
572,596.3841
426,412.81818
406,408.58423
405,428.7447
673,625.58325
638,654.36395
816,803.9767
654,676.7818
833,827.9256
418,446.27075
636,662.03455
486,469.17368
793,777.355
364,360.9051
596,618.58014
743,742.19196
720,680.67114
489,444.7117
639,648.3934
790,746.5093
807,804.8112
519,562.85803
621,529.7783
587,597.8824
505,518.33356
648,637.5942
768,820.75446
470,442.09576
813,812.75604
763,757.3327
441,440.75388
559,630.58777
519,529.1967
542,517.9331
650,720.5069
825,818.9012
431,408.93167
498,554.5583
677,738.9164
810,807.6653
572,574.573
661,654.73773
524,528.2179
483,484.4541
597,565.0574
599,656.1386
516,569.65955
596,613.16223
655,668.27124
569,559.084
792,793.02075
574,548.57153
547,524.39575
665,651.76764
550,587.4047
570,606.47076
795,815.8151
714,765.8077
792,816.6332
826,821.8772
615,589.34393
776,808.78784
726,705.8787
552,559.283
762,721.78925
511,524.7003
654,701.67566
554,559.42084
492,513.96497
546,536.34454
724,723.5928
536,543.1966
576,566.092
636,684.0133
593,578.83325
631,618.1964
495,512.6558
644,650.0893
737,761.6911
737,746.20123
696,695.9999
660,642.08405
347,375.11676
760,789.5124
534,528.6516
561,573.9991
536,516.64386
822,823.7226
449,445.93906
718,714.265
715,727.4104
509,509.07803
637,595.5734
429,472.99103
570,566.5153
517,528.7279
591,584.12384
825,806.7637
671,676.2591
798,792.33026
407,444.09503
542,539.99506
714,688.5463
484,435.08405
752,745.0542
482,466.93628
496,536.4279
490,521.9431
761,776.9051
613,614.03424
591,571.354
630,672.55743
518,525.3009
526,524.4067
740,744.77277
420,454.3444
564,570.55707
631,609.0089
549,548.08594
591,572.5479
774,797.3693
711,679.0761
477,465.9856
495,500.87912
440,457.6282
602,570.96936
454,457.51373
624,651.8355
494,516.95294
630,618.95605
715,758.25916
461,468.80545
648,647.3656
463,462.2421
599,631.49286
825,824.55493
523,544.49243
552,552.01447
524,556.4181
627,584.31104
622,631.2846
538,526.0786
472,517.6597
592,610.2245
690,710.3425
587,590.99786
814,789.9215
614,605.8946
660,679.6415
491,532.47345
425,399.89972
593,573.8953
607,606.8115
551,544.7986
657,643.98615
766,773.74475
533,602.4715
801,811.0232
623,639.39056
564,584.6265
524,531.09766
508,526.88873
574,577.0784
391,481.07608
694,712.0991
732,711.9097
501,511.3787
603,626.4471
811,811.4001
678,693.6582
570,573.66077
675,698.6568
521,513.3475
512,516.97565
809,730.9779
662,661.8567
649,677.46545
567,598.0173
485,484.45712
542,520.2519
576,552.71796
764,754.61053
564,566.6479
785,762.31836
508,525.68726
790,782.1959
704,700.29315
793,809.65765
622,612.5453
510,493.46375
550,583.3359
682,716.26556
638,646.54865
455,491.84637
571,544.9553
587,633.3808
565,567.293
421,416.35107
591,556.3874
584,569.53436
555,569.86053
587,575.75323
681,689.85443
524,536.6503
706,723.42065
656,671.669
508,524.12537
815,806.92926
668,665.612
683,643.2706
540,506.04144
829,825.8229
570,528.7176
824,818.12
557,580.6642
513,523.73035
586,600.9997
571,562.1585
681,543.89667
534,499.94083
697,691.5371
803,802.10254
486,532.7263
641,621.2177
635,711.5373
575,536.25757
537,574.9917
817,820.49426
650,626.3919
567,603.7162
621,617.1821
488,499.99362
437,469.9015
601,621.4239
521,561.656
534,577.9332
776,771.9095
706,706.4849
377,442.77032
798,791.23016
512,508.50623
786,776.8483
639,695.0637
436,432.8601
542,677.1212
552,566.54926
802,778.4287
589,593.327
417,469.9666
634,623.8263
607,625.2011
822,818.9288
543,545.88434
517,534.3935
492,539.92365
528,540.50446
555,526.622
810,795.64557
469,478.1341
580,582.2935
617,607.9677
602,620.0589
643,622.468
767,745.9092
491,522.0751
578,581.8457
581,553.4433
636,620.41846
661,708.5735
501,526.2565
521,551.50507
665,660.1759
628,642.11743
809,807.6903
520,603.99915
363,409.29037
523,517.0364
509,519.0461
797,715.7849
792,788.72156
653,657.7245
812,766.7306
812,807.3585
481,497.7899
829,828.2753
461,487.62296
455,450.18158
556,556.4369
815,802.9396
499,522.7153
470,496.8128
556,547.0848
516,525.44696
728,680.8824
525,501.52185
690,569.792
786,799.6345
739,781.1213
755,784.44025
624,609.6781
556,565.2647
570,567.9168
552,538.9866
405,502.3017
524,529.30054
813,817.8097
467,478.19962
565,577.2338
534,557.1528
520,516.9512
459,485.23822
500,479.06384
493,519.86
756,781.49725
595,631.2585
678,641.6763
797,771.4393
518,507.08078
783,765.11835
786,807.8923
594,552.7308
734,731.23645
491,487.03098
476,486.31238
587,582.52704
800,786.5565
503,492.84793
663,718.3942
412,397.11844
497,513.8668
492,468.49146
495,513.6844
576,620.35144
804,818.86017
513,505.88086
444,471.0971
498,544.4878
812,785.36786
520,535.711
772,780.49744
470,443.878
641,592.51746
633,626.5369
592,575.74426
605,562.50555
426,419.52332
705,723.21265
697,677.80255
513,523.11664
477,501.74893
561,546.3346
508,461.40817
536,549.9234
568,555.534
572,482.3951
649,652.18146
439,399.17078
566,640.7901
579,578.0661
630,652.25085
516,528.4787
821,825.3324
480,529.2885
536,498.07388
821,806.2426
579,554.7355
508,504.45322
660,660.86523
614,596.5801
555,544.687
398,437.9176
639,646.14417
545,534.8756
777,801.9231
517,535.88135
741,752.5609
512,515.72485
646,636.9042
690,710.54846
552,559.71313
807,810.6379
788,800.3585
536,547.38184
810,808.53973
498,494.03986
684,679.0519
735,730.22003
561,559.94495
653,627.2914
472,490.80115
424,443.4222
741,694.1287
507,489.8117
447,463.59003
595,587.1169
639,679.08777
532,492.78955
493,501.85
603,571.9273
524,535.44495
686,693.65906
575,589.56506
706,681.5226
418,438.63635
794,782.46606
516,487.25934
412,440.25336
803,798.9776
517,529.6709
555,572.64923
519,535.7191
647,653.0448
554,564.82916
648,660.5521
827,796.59717
408,430.0788
672,661.7534
684,624.4399
643,619.6402
654,670.1136
509,506.35663
517,530.2505
788,803.8108
812,813.3287
810,812.8831
617,546.98126
685,653.7432
321,489.35995
536,527.4097
668,679.82904
488,527.53265
637,620.9538
464,462.57672
823,823.8347
787,806.9204
594,588.0576
501,521.54816
826,824.29346
792,812.7135
647,624.5953
619,592.29486
490,507.9063
691,676.4044
512,515.1007
491,508.50656
605,643.0444
552,559.1055
528,524.5923
554,579.32263
659,605.5312
779,794.33765
804,791.4614
513,511.4706
529,510.21243
584,594.18805
741,750.70355
650,648.15247
798,802.27405
517,529.949
416,418.58075
548,546.218
552,479.56717
659,664.71265
786,788.94965
787,789.738
583,555.5465
486,471.82208
727,677.9995
501,505.09882
807,805.98254
832,834.94116
522,519.8543
570,598.7603
433,523.8244
600,604.2892
539,531.3803
633,710.52527
388,433.57428
641,681.5158
542,535.95886
650,589.7141
433,490.72348
543,540.4608
517,538.30884
628,644.92633
453,489.10867
665,668.70166
599,568.00336
598,562.7628
728,797.609
510,514.31226
637,648.20416
788,778.39465
627,609.10706
703,700.5448
601,588.0115
520,489.97647
546,564.69165
547,582.52277
459,494.1909
709,671.95605
532,558.3516
745,760.98944
650,654.2187
809,791.2717
567,548.0042
511,526.7481
660,692.8054
697,711.3236
823,816.442
722,722.0623
556,522.6143
552,542.58105
483,475.61398
624,637.00885
560,543.67993
508,519.9259
553,577.5585
517,502.22205
648,642.88104
737,747.8697
786,764.8453
598,586.5656
743,738.1784
534,555.18866
